30417,The Killing of Monday Brown,Sandra West Prowell ,1978,Bantam,Science
15655,The Kindness of Strangers,Katrina Kittle ,1985,William Morrow Paperbacks,Technology
7113,The King in the Window,Adam Gopnik| Omar Rayyan,2022,Miramax Books,Arts and recreation
40159,The King of Attolia (The Queen's Thief  #3),Megan Whalen Turner ,1978,Greenwillow Books,History and geography
14686,The King of Elfland's Daughter,Lord Dunsany| Neil Gaiman,2015,Del Rey,Literature
5356,The King of Torts,John Grisham ,2000,Delta,Language
658,The Kingdom of God Is Within You,Leo Tolstoy| Constance Garnett,2006,Dover Publications,Religion
30981,The Kingdom of Shadow (Diablo  #3),Richard A. Knaak ,1968,Pocket Books/Star Trek,Literature
43910,The King's Buccaneer (Krondor's Sons  #2),Raymond E. Feist ,1981,Doubleday,Literature
12557,The Kitchen God's Wife,Amy Tan ,1993,Penguin Books,Philosophy and psychology
28116,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,A.J. Jacobs ,2013,Simon  Schuster,Language
68,The Known World,Edward P. Jones| Kevin R. Free,1985,HarperAudio,Language
67,The Known World,Edward P. Jones ,1969,Amistad,History and geography
69,The Known World,Edward P. Jones ,2021,Harper,Religion
11684,The Known World,Edward P. Jones ,1992,Harper Perennial,Language
13968,The Konrad Saga (Konrad  #1-3),David S. Garnett| David Ferring,1967,Games Workshop,Arts and recreation
16425,The Labours of Hercules (Hercule Poirot  #27),Agatha Christie| Hugh Fraser,2014,AudioGO,Science
14788,The Lady Chosen (Bastion Club  #1),Stephanie Laurens ,2011,Avon,Science
37077,The Lady in Question (Effingtons  #7),Victoria Alexander ,2021,Avon,Technology
2048,The Lady in the Lake  The Little Sister  The Long Goodbye  Playback (Everyman's Library),Raymond Chandler| Tom Hiney,2002,Everyman's Library,Social sciences
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan ,2022,Little  Brown Books for Young Readers,Philosophy and psychology
42143,The Land of Laughs,Jonathan Carroll ,1953,Orb Books,Language
29819,The Landing of the Pilgrims,James Daugherty ,1993,Random House Books for Young Readers,Science
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker ,2013,Harper Perennial Modern Classics,Religion
40889,The Languages of Pao,Jack Vance ,1996,iBooks,Literature
2330,The Languages of Tolkien's Middle-Earth,Ruth S. Noel| J.R.R. Tolkien,1966,Houghton Mifflin Company,Technology
23202,The Last American Man,Elizabeth Gilbert ,2012,Riverhead Books,History and geography
1218,The Last Assassin (John Rain  #5),Barry Eisler ,2014,Putnam Publishing Group,Social sciences
31087,The Last Boleyn,Karen Harper ,1958,Broadway Books,Religion
16480,The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8),Fred Saberhagen ,2020,Tor Fantasy,Religion
40891,The Last Castle,Jack Vance ,2022,Underwood/Miller  Berkley,Arts and recreation
40913,The Last Castle/Nightwings (Tor Double Novel #15),Jack Vance| Robert Silverberg,1960,Tor Books,Science
5314,The Last Christmas of Ebenezer Scrooge,Marvin Kaye ,1952,Wildside Press,Philosophy and psychology
37954,The Last Dance (87th Precinct  #50),Ed McBain ,1954,Pocket Books,Arts and recreation
10107,The Last Days of Henry VIII,Robert Hutchinson ,2015,William Morrow,Technology
29923,The Last Full Measure (The Civil War Trilogy  #3),Jeff Shaara ,2021,Ballantine Books,Technology
34503,The Last Hero (Discworld #27; Rincewind #7),Terry Pratchett| Paul Kidby,1975,Harper Voyager,Science
34540,The Last Hero: A Discworld Fable (Discworld  #27),Terry Pratchett| Paul Kidby,2021,Gollancz,Social sciences
10951,The Last Innocent Man,Phillip Margolin ,1954,HarperTorch,Literature
32591,The Last Joy,Knut Hamsun| Sverre Lyngstad,2012,Green Integer,Arts and recreation
5346,The Last Juror,John Grisham ,2021,Delta,Science
21874,The Last Kingdom (The Saxon Stories  #1),Bernard Cornwell| Jamie Glover,1995,HarperAudio,Philosophy and psychology
21906,The Last Kingdom (The Saxon Stories  #1),Bernard Cornwell| Jamie Glover,1957,HarperAudio,History and geography
21895,The Last Kingdom (The Saxon Stories  #1),Bernard Cornwell| Tom Sellwood,2016,Audiogo,Arts and recreation
3649,The Last Life,Claire Messud ,1952,Mariner Books,Language
19803,The Last Lion 2: Winston Spencer Churchill: Alone  1932-40,William Manchester ,1961,Little  Brown & Company,History and geography
19808,The Last Lion: Winston Spencer Churchill: Visions of Glory  1874-1932,William Manchester ,2020,Little  Brown & Company,Philosophy and psychology
19809,The Last Lion: Winston Spencer Churchill: Visions of Glory 1874-1932,William Manchester ,1979,Delta,Literature
18758,The Last Night of Ballyhoo,Alfred Uhry ,1970,Theatre Communications Group,Arts and recreation
10156,The Last of Her Kind,Sigrid Nunez ,1988,Picador USA,Technology
38296,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper ,1994,Bantam Classics,Science
22067,The Last Quarry (Quarry #7),Max Allan Collins ,1984,Hard Crime Case,Religion
44628,The Last Shot: City Streets  Basketball Dreams,Darcy Frey ,2010,Mariner Books,Social sciences
35347,The Last Story (Remember Me  #3),Christopher Pike ,1988,Simon Pulse,Literature
8742,The Last Temptation,Nikos Kazantzakis| Peter A. Bien,2005,Faber  Faber,Arts and recreation
8741,The Last Temptation (Tony Hill & Carol Jordan  #3),Val McDermid ,1952,St. Martin's Paperbacks,Technology
8737,The Last Temptation of Christ,Nikos Kazantzakis| Peter A. Bien,1999,Simon  Schuster,Religion
29129,The Last Unicorn,Peter S. Beagle ,2001,Ballantine Books,History and geography
29128,The Last Unicorn,Peter S. Beagle ,1983,The Bodley Head Ltd,Science
10105,The Last Wife of Henry VIII,Carolly Erickson ,1952,St. Martin's Press,History and geography
15309,The Laughing Corpse (Anita Blake  Vampire Hunter  #2),Laurell K. Hamilton ,2006,Berkley,Social sciences
8206,The Laughing Jesus: Religious Lies and Gnostic Wisdom,Tim Freke| Peter Gandy,2013,Harmony,Literature
45207,The Law and the Lady,Wilkie Collins| David Skilton,1990,Penguin Classics,Arts and recreation
4682,The Laws Of Our Fathers (Kindle County Legal Thriller #4),Scott Turow ,2014,Grand Central Publishing,Arts and recreation
12372,The Lay of the Land,Richard Ford ,1998,Alfred A. Knopf,Literature
1246,The Leadership Challenge,James M. Kouzes| Barry Z. Posner,1995,Jossey-Bass,History and geography
44705,The Leadership Challenge: Skills for Taking Charge,Warren G. Bennis ,2011,AMR/Advanced Management Reports,Social sciences
21832,The League of Night and Fog (Mortalis  #3),David Morrell ,2000,Grand Central Publishing,Literature
14616,The Leatherstocking Tales  Vol. 1: The Pioneers / The Last of the Mohicans / The Prairie,James Fenimore Cooper| Blake Nevius,1988,Library of America,Religion
38288,The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,James Fenimore Cooper| Blake Nevius,1965,Library of America,Science
7803,The Legacy of Luna: The Story of a Tree  a Woman  and the Struggle to Save the Redwoods,Julia Butterfly Hill ,1991,HarperOne,History and geography
13314,The Legacy of Mark Rothko,Lee Seldes ,1970,Da Capo Press,Technology
45354,The Legacy of Sovereign Joy: God's Triumphant Grace in the Lives of Augustine  Luther  and Calvin (The Swans Are Not Silent  #1),John Piper ,2020,Crossway Books,Technology
25295,The Legend of Huma (Dragonlance: Heroes  #1),Richard A. Knaak ,1984,Wizards of the Coast,Religion
7987,The Legend of Luke (Redwall  #12),Brian Jacques ,2005,Firebird,Literature
45440,The Legend of Spud Murphy,Eoin Colfer| Glenn McCoy,2011,Disney-Hyperion,Social sciences
14063,The Legend of the Poinsettia,Tomie dePaola ,2017,Puffin Books,Literature
37585,The Lemon Table,Julian Barnes ,1989,Vintage,Social sciences
2205,The Letters of John and Abigail Adams,Abigail Adams| Frank Shuffelton,1980,Penguin Classics,Religion
14241,The Liars' Club,Mary Karr ,1999,Penguin Books,Science
27503,The Liberated Bride,A.B. Yehoshua| Hillel Halkin,2009,Mariner Books,Religion
36422,The Liberty Bell (Symbols of America),Debra Hess ,1957,Cavendish Square Publishing,History and geography
27411,The Library 1  Books 1-3.9,Apollodorus| James George Frazer,2011,Harvard University Press (Cambridge  MA)/Wm Heinemann Ltd. (London),Social sciences
27410,The Library of Greek Mythology,Apollodorus| Robin Hard,1950,Oxford University Press,Arts and recreation
30092,The Life and Death of My Lord Gilles de Rais,Robert Nye ,1960,Abacus Books,Science
40604,The Life and Opinions of Tristram Shandy  Gentleman,Laurence Sterne| Robert Folkenflik,1965,Modern Library,Social sciences
5309,The Life and Times of Scrooge McDuck,Don Rosa ,1957,Gemstone Publishing,Science
5310,The Life and Times of Scrooge McDuck Companion,Don Rosa ,2002,Gemstone Publishing,Religion
42882,The Life and Times of the Thunderbolt Kid: A Memoir,Bill Bryson ,1975,Broadway Books,Social sciences
31171,The Life of Charlotte Brontë,Elizabeth Gaskell| Angus Easson,1952,Oxford University Press,Arts and recreation
3916,The Life Of Dashiell Hammett,Diane Johnson ,1965,Vintage/Ebury (A Division of Random House Group),Philosophy and psychology
11617,The Life of Emily Dickinson,Richard B. Sewall ,1989,Harvard University Press,Language
3687,The Life of Graham Greene  Vol. 1: 1904-1939,Norman Sherry ,1984,Penguin Books,Literature
5342,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,Charles Dickens ,2002,Simon  Schuster,Philosophy and psychology
8656,The Life of Sir Arthur Conan Doyle,John Dickson Carr| Daniel Stashower,2015,Da Capo Press,Arts and recreation
35724,The Life You Were Born to Live,Dan Millman ,1993,MJF Books,Social sciences
34506,The Light Fantastic (Discworld  #2; Rincewind #2),Terry Pratchett ,2005,HarperTorch,Literature
3826,The Lighthouse (Adam Dalgliesh #13),P.D. James ,1979,Vintage,Religion
32832,The Lighthouse at the End of the World,Jules Verne ,2010,Fredonia Books (NL),Literature
21284,The Lighthouse Land (Lighthouse Trilogy #1),Adrian McKinty ,1966,Harry N. Abrams,History and geography
28187,The Lightning Thief (Percy Jackson and the Olympians  #1),Rick Riordan ,1995,Disney Hyperion Books,Literature
28190,The Lightning Thief (Percy Jackson and the Olympians  #1),Rick Riordan ,2012,Thorndike Press Large Print,Technology
41952,The Lilac Bus,Maeve Binchy ,2014,Dell,Science
11932,The Line Between,Peter S. Beagle ,1953,Tachyon Publications,Philosophy and psychology
13853,The Lion  the Witch and the Wardrobe,C.S. Lewis| Pauline Baynes,2002,HarperCollins,Literature
37685,The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2),C.S. Lewis| Pauline Baynes,1999,HarperEntertainment,Philosophy and psychology
37690,The Lion  the Witch and the Wardrobe (Narnia),C.S. Lewis| Pauline Baynes,2017,HarperCollins Publishers,Language
33808,The Lion's Game (John Corey  #2),Nelson DeMille ,2008,Grand Central Publishing,History and geography
2430,The List,Steve Martini ,2020,Jove,Literature
37976,The Listener's Bible: NIV,Anonymous| Max McLean,1999,Fellowship for the Performance,Science
16334,The Listerdale Mystery And Eleven Other Stories,Agatha Christie| Hugh Fraser,1989,AudioGO,History and geography
25457,The Little Baby Snoogle-Fleejer,Jimmy Carter| Amy Carter,1970,Crown,History and geography
42866,The Little Book of Coaching: Motivating People to Be Winners,Kenneth H. Blanchard| Don Shula,1973,Harper Business,Science
30236,The Little Butterfly,Sherry Shahan ,2017,Random House Books for Young Readers,History and geography
42415,The Little Fire Engine,Lois Lenski ,1986,Random House Books for Young Readers,Language
14054,The Little Friend,Donna Tartt ,1986,Bloomsbury,Technology
14055,The Little Friend,Donna Tartt ,1965,Bloomsbury,Literature
16187,The Little House,Philippa Gregory ,1996,HarperCollins Publishers,Science
8298,The Little House Cookbook: Frontier Foods from Laura Ingalls Wilder's Classic Stories,Barbara M. Walker| Garth Williams,2007,HarperCollins,Arts and recreation
4945,The Little Mouse  the Red Ripe Strawberry and the Big Hungry Bear,Don Wood ,1961,Child's Play International,Science
38648,The Little Princesses,Marion Crawford| Jennie Bond,1963,St. Martin's Press,Language
18860,The Little Red Lighthouse and the Great Gray Bridge,Hildegarde Hoyt Swift| Lynd Ward,1972,Houghton Mifflin Company,History and geography
14056,The Littles and Their Amazing New Friend,John Lawrence Peterson ,1958,Scholastic Paperbacks,Technology
11478,The Living and the Dead: Robert McNamara and Five Lives of a Lost War,Paul Hendrickson ,1985,Vintage,History and geography
41538,The Living Blood (African Immortals  #2),Tananarive Due ,1963,Washington Square Press,Arts and recreation
45414,The Locked Room (The New York Trilogy  #3),Paul Auster ,1983,Penguin Books,Social sciences
435,The Locked Room (The New York Trilogy  #3),Paul Auster ,2004,Sun and Moon Press,Literature
4803,The Log from the Sea of Cortez,John Steinbeck| Richard Astro,1953,Penguin Books Ltd,Religion
15110,The Lollipop Shoes (Chocolat  #2),Joanne Harris ,2004,Doubleday,History and geography
22065,The London Blitz Murders (Disaster Series  #5),Max Allan Collins ,1953,Berkley,Philosophy and psychology
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams ,1957,Pocket Books,Social sciences
2059,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler ,2010,BBC Worldwide,Arts and recreation
11317,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler ,1983,Black Lizard Books,Social sciences
2054,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler ,1954,Vintage Crime/Black Lizard,Science
2057,The Long Goodbye: Memories of My Father,Patti Davis ,2003,Plume Books,Language
37847,The Long Hard Road Out of Hell,Marilyn Manson| Neil Strauss,1987,It Books,History and geography
6057,The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent| Sonia Nordenson,1990,North Star Publications (MA),Religion
26511,The Long Road Home,Danielle Steel ,1975,Corgi,History and geography
204,The Long Shadow (The Morland Dynasty  #6),Cynthia Harrod-Eagles ,1968,Little  Brown Book Group,Arts and recreation
9014,The Long Walk,Richard Bachman| Stephen King,2018,Signet,Technology
9013,The Long Walk: The True Story of a Trek to Freedom,Sławomir Rawicz ,1982,Lyons Press,Language
8282,The Long Winter (Little House  #6),Laura Ingalls Wilder| Garth Williams,1981,HarperTrophy,Technology
44170,The Looking Glass Wars,Frank Beddor ,1996,Dial Books,Literature
7784,The Lorax,Dr. Seuss ,2017,Random House Books for Young Readers,Literature
38739,The Lord God Made Them All,James Herriot ,1971,St. Martin's Paperbacks,Technology
35,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien| Alan Lee,2019,Houghton Mifflin Harcourt,Philosophy and psychology
7353,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien| Rob Inglis,1966,Recorded Books  Inc.,Technology
31,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien ,2017,Houghton Mifflin Harcourt,Literature
5898,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien ,1988,Not Avail,Literature
15336,The Lord of the Rings / The Hobbit,J.R.R. Tolkien ,1962,Collins Modern Classics,Social sciences
2331,The Lord of the Rings- 3 volumes set (The Lord of the Rings  #1-3),J.R.R. Tolkien ,1959,Mariner Books,Social sciences
25811,The Lord of the Rings and Philosophy: One Book to Rule Them All,Gregory Bassham| Eric Bronson,1972,Open Court,Technology
15407,The Lord of the Rings Millennium Edition Boxed Set (The Lord of the Rings  #1-3),J.R.R. Tolkien ,1951,Houghton Mifflin,Religion
25790,The Lord of the Rings Sketchbook,Alan Lee| Ian McKellen,1973,Houghton Mifflin Harcourt,Technology
15232,The Lord of the Rings: A Reader's Companion,Wayne G. Hammond| Christina Scull,2010,Houghton Mifflin Harcourt,Language
37,The Lord of the Rings: Complete Visual Companion,Jude Fisher ,1976,Houghton Mifflin Harcourt,Philosophy and psychology
15239,The Lord of the Rings: Official Movie Guide,Brian Sibley ,1958,Houghton Mifflin Harcourt,Language
119,The Lord of the Rings: The Art of the Fellowship of the Ring,Gary Russell ,1973,Houghton Mifflin Harcourt,Arts and recreation
7351,The Lord of the Rings: The Making of the Movie Trilogy,Brian Sibley| Ian McKellen,1987,Mariner Books,Religion
15249,The Lord of the Rings: The Return of the King - Visual Companion,Jude Fisher ,2014,HarperCollins,Philosophy and psychology
15221,The Lord of the Rings: The Two Towers: Visual Companion,Jude Fisher| Viggo Mortensen,1960,Houghton Mifflin Harcourt,Science
29549,The Lost Blogs: From Jesus to Jim Morrison--The Historically Inaccurate and Totally  Fictitious Cyber Diaries of Everyone Worth Knowing,Paul Davidson ,2000,Warner Books,Social sciences
2743,The Lost Boy (Dave Pelzer #2),Dave Pelzer ,2003,Health Communications Inc,Philosophy and psychology
29514,The Lost Continent,Edgar Rice Burroughs ,1971,Waking Lion Press,Language
10539,The Lost Continent:  Travels in Small-town America,Bill Bryson ,2022,Black Swan,Religion
26,The Lost Continent: Travels in Small Town America,Bill Bryson ,1985,William Morrow Paperbacks,Arts and recreation
19564,The Lost Lunar Baedeker: Poems of Mina Loy,Mina Loy| Roger L. Conover,1967,Farrar  Straus and Giroux,Religion
27399,The Lost Painting,Jonathan Harr ,2001,Random House Large Print,Religion
27398,The Lost Painting,Jonathan Harr ,2007,Random House Trade Paperbacks,Literature
23627,The Lost Road and Other Writings (The History of Middle-earth  #5),J.R.R. Tolkien| Christopher Tolkien,1975,HarperCollins,Arts and recreation
28887,The Lost Tomb,Kent R. Weeks ,2001,Harper Perennial,Science
8660,The Lost World (TV Tie-in),Arthur Conan Doyle| Philip Gooden,1980,Penguin Books,History and geography
18392,The Lost Years of Merlin,T.A. Barron ,2021,Ace,Literature
16857,The Love of the Last Tycoon,F. Scott Fitzgerald ,1970,Scribner,Philosophy and psychology
15806,The Lovely Bones,Alice Sebold ,1964,Back Bay Books,History and geography
538,The Lovely Bones,Alice Sebold ,1977,Large Print Press,Social sciences
537,The Lovely Bones,Alice Sebold ,2010,Picador,Language
16401,The Luck of the Bodkins,P.G. Wodehouse ,1977,Harry N. Abrams,Philosophy and psychology
30273,The Lunatic Cafe (Anita Blake  Vampire Hunter #4),Laurell K. Hamilton ,1982,Berkley Hardcover,Language
35924,The Lure of the Basilisk (The Lords of Dûs  #1),Lawrence Watt-Evans ,2004,Wildside Press,Technology
33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore ,1971,William Morrow Paperbacks,Religion
8153,The Luzhin Defense,Vladimir Nabokov| Michael Scammell,2012,Vintage,Philosophy and psychology
26055,The MacGregors: Alan & Grant (The MacGregors  #3-4),Nora Roberts ,1964,Mira,Science
26054,The MacGregors: Serena & Caine (The MacGregors  #1 -2),Nora Roberts ,2010,Mira,Literature
26344,The MacMillan Bible Atlas,Yohanan Aharoni| Michael Avi-Yonah,1963,Webster's New World,Science
45101,The Mad Ship (Liveship Traders  #2),Robin Hobb ,1951,Harper Voyager,Social sciences
44151,The Madman of Bergerac,Georges Simenon ,1972,Penguin Books Ltd,Religion
36161,The Madness Season,C.S. Friedman ,1966,DAW Books Inc,Religion
14084,The Magic Barrel,Bernard Malamud| Jhumpa Lahiri,2008,Farrar  Straus and Giroux,Philosophy and psychology
6670,The Magic Finger,Roald Dahl| Quentin Blake,1952,Puffin Books,Philosophy and psychology
39245,The Magic Journey,John Nichols ,1960,Holt Paperbacks,Language
15260,The Magical Worlds of Lord of the Rings: The Amazing Myths  Legends and Facts Behind the Masterpiece,David Colbert ,1956,Berkley Trade,Language
28249,The Magicians' Guild (Black Magician Trilogy  #1),Trudi Canavan ,1956,Orbit,Literature
28252,The Magicians' Guild (Black Magician Trilogy  #1),Trudi Canavan ,2009,Voyager,Religion
16286,The Magus,John Fowles ,1990,Back Bay Books,Technology
16291,The Magus of Freemasonry: The Mysterious Life of Elias Ashmole—Scientist  Alchemist  and Founder of the Royal Society,Tobias Churton ,1981,Inner Traditions,Religion
20024,The Maiden (The Morland Dynasty  #8),Cynthia Harrod-Eagles ,2017,Little  Brown Book Group,Science
30892,The Main,Trevanian ,1992,Broadway Books,Language
15316,The Main Corpse (A Goldy Bear Culinary Mystery #6),Diane Mott Davidson ,1990,Bantam,Philosophy and psychology
44865,The Major Works,Alexander Pope| Pat Rogers,1994,Oxford University Press,Literature
22508,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy,Colin McGinn ,2018,Harper Perennial,Science
8370,The Making Of Disney's Animal Kingdom Theme Park,Melody Malmberg| Walt Disney Company,1970,Disney Enterprises,Language
8628,The Making of Master and Commander: The Far Side of the World,Tom McGregor ,1973,W. W. Norton  Company,Science
35419,The Making of Star Wars (Star Wars:  The Making of  #1),J.W. Rinzler| Peter Jackson,2006,Del Rey,Social sciences
18881,The Malloreon  Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon  #1-3),David Eddings ,2016,Del Rey,History and geography
18882,The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),David Eddings ,1968,Del Rey,Philosophy and psychology
29999,The Maltese Falcon,Dashiell Hammett ,1953,Orion,Arts and recreation
11669,The Mambo Kings Play Songs of Love,Oscar Hijuelos ,1958,Harper Perennial,Arts and recreation
41090,The Mammoth Book of Golden Age Science Fiction: Ten Classic Stories from the Birth of Modern Science Fiction Writing,Isaac Asimov| Charles G. Waugh,2014,Running Press,Philosophy and psychology
41544,The Mammoth Book of Storms  Shipwrecks and Sea Disasters,Richard Russell Lawrence ,2000,Running Press,Language
16806,The Man and the Author: John Milton: Twentieth Century Perspectives,J. Martin Evans ,2006,Routledge,Language
5053,The Man From St. Petersburg,Ken Follett ,1965,NAL,Philosophy and psychology
29442,The Man Who Changed Everything: The Life of James Clerk Maxwell,Basil Mahon ,1984,Wiley,Technology
31676,The Man Who Loved Jane Austen (The Man Who Loved Jane Austen #1),Sally Smith O'Rourke ,1973,Kensington,Religion
39792,The Man Who Smiled (Kurt Wallander #4),Henning Mankell| Laurie Thompson,2004,The New Press,Science
44156,The Man Who Wasn't Maigret: A Portrait of Georges Simenon,Patrick Marnham ,2017,Mariner Books,Philosophy and psychology
25176,The Man With a Load of Mischief (Richard Jury  #1),Martha Grimes ,1952,Berkley Books,Science
6553,The Manhattan Hunt Club,John Saul ,1983,Ballantine Books,Language
23237,The Manolo Matrix (Codebreaker Trilogy #2),Julie Kenner ,1968,Downtown Press,History and geography
28510,The Mantle of Kendis-Dai (Starshield  #1),Margaret Weis| Tracy Hickman,1986,Del Rey Fantasy,Arts and recreation
32986,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh ,2005,One World (UK),Social sciences
40914,The Many Worlds of Magnus Ridolph,Jack Vance ,1981,DAW Books Inc,Language
25014,The Map That Changed the World: William Smith and the Birth of Modern Geology,Simon Winchester ,1955,Perennial,Technology
24914,The March,E.L. Doctorow ,1994,Random House Trade Paperbacks,Social sciences
20086,The Mark of the Crown (Star Wars: Jedi Apprentice  #4),Jude Watson ,1982,Scholastic Inc.,Science
37072,The Marriage Lesson (Effingtons  #3),Victoria Alexander ,1976,Avon,Technology
23913,The Marriage of Heaven and Hell,William Blake ,1974,Dover Publications,Language
37444,The Martian Chronicles,Ray Bradbury| Ian Miller,2010,Bantam Books,Literature
40364,The Martians (Mars Trilogy  #3.5),Kim Stanley Robinson ,1989,Spectra Books,Language
44748,The Mask of the Enchantress,Victoria Holt ,1954,Ivy Books,Literature
43691,The Master,Colm Tóibín ,1959,Scribner,Arts and recreation
17828,The Master and Margarita,Mikhail Bulgakov| Michael Karpelson,2001,Lulu Press,Arts and recreation
40385,The Master Mind of Mars (Barsoom #6),Edgar Rice Burroughs ,2001,Ballantine Books,Philosophy and psychology
27486,The Mating Mind: How Sexual Choice Shaped the Evolution of Human Nature,Geoffrey Miller ,1964,Anchor Books,Religion
18089,The Mating Season (Jeeves  #9),P.G. Wodehouse ,1998,Everyman,Literature
16390,The Mating Season (Jeeves  #9),P.G. Wodehouse ,1996,Harry N. Abrams,Literature
31271,The Matlock Paper,Robert Ludlum ,2007,Orion Books,Philosophy and psychology
12533,The Maytrees,Annie Dillard ,1979,Harper,Language
6810,The McDougall Quick and Easy Cookbook,John A. McDougall| Mary McDougall,1966,Plume,History and geography
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman ,1960,Basic Books,Philosophy and psychology
43228,The Meaning of Life,Terry Eagleton ,1998,Oxford University Press  USA,Philosophy and psychology
22436,The Meaning of Relativity (Science Library),Albert Einstein| Brian Greene,1999,Princeton University Press,Science
10346,The Medici Giraffe and Other Tales of Exotic Animals and Power,Marina Belozerskaya ,1994,Little  Brown and Company,Science
41701,The Mediterranean Caper (Dirk Pitt  #2),Clive Cussler ,1981,G.P. Putnam's Sons,Social sciences
28209,The Medusa Stone (Philip Mercer  #3),Jack Du Brul ,1972,NAL,Arts and recreation
10115,The Memoirs of Cleopatra,Margaret George ,1999,MacMillan General Books,Social sciences
35254,The Memoirs of Elizabeth Frankenstein,Theodore Roszak ,1956,Bantam,Technology
10441,The Memory Keeper's Daughter,Kim Edwards ,1953,Penguin Books,Religion
41134,The Memory of Whiteness: A Scientific Romance,Kim Stanley Robinson ,1990,Orb Books,Philosophy and psychology
1824,The Men Who Stare at Goats,Jon Ronson ,1954,Simon  Schuster,Religion
32254,The Mephisto Club (Rizzoli & Isles  #6),Tess Gerritsen ,1968,Ballantine Books,Technology
32966,The Merchant of Venice,William Shakespeare ,2007,Penguin Classics,Science
18603,The Mercy of Thin Air,Ronlyn Domingue ,2013,Washington Square Press,Social sciences
6976,The Mermaid Chair,Sue Monk Kidd ,1983,Penguin Books,Arts and recreation
23700,The Mermaids Singing,Lisa Carey ,1999,William Morrow Paperbacks,Language
1713,The Metamorphoses of Ovid,Ovid| Allen Mandelbaum,1960,Harcourt Brace,Arts and recreation
7721,The Metamorphosis,Franz Kafka| Stanley Corngold,2004,W. W. Norton & Company,Language
17687,The Metamorphosis,Franz Kafka ,1995,Kessinger Publishing,Literature
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,Franz Kafka ,2017,Scribner,Arts and recreation
32574,The Metamorphosis And Other Stories,Franz Kafka| Joachim Neugroschel,1988,Scribner Book Company,History and geography
7724,The Metamorphosis and Other Stories,Franz Kafka| Stanley Appelbaum,1959,Dover Publications,Philosophy and psychology
28202,The Metaphysical Club,Louis Menand ,1985,HarperCollins Publishers,Science
17271,The Metaphysics of Star Trek,Richard Hanley ,1973,Basic Books,Philosophy and psychology
13628,The Mezentian Gate,E.R. Eddison ,1952,Del Rey,Social sciences
5848,The Middle Passage,V.S. Naipaul ,1967,Vintage,Philosophy and psychology
6107,The Middle Sea: A History of the Mediterranean,John Julius Norwich ,1991,Chatto & Windus,Technology
13141,The Midnight Club,James Patterson ,1965,Vision,Technology
9479,The Midnight Mystery (The Boxcar Children  #95),Gertrude Chandler Warner ,1950,Albert Whitman  Company,Religion
15595,The Midwife's Apprentice,Karen Cushman ,2014,HarperTrophy,Arts and recreation
15600,The Midwife's Tale,Gretchen Moran Laskas ,2000,Delta,Literature
39242,The Milagro Beanfield War,John Nichols ,2019,Holt McDougal,Literature
20564,The Mill on the Floss,George Eliot| A.S. Byatt,1959,Penguin Classics,History and geography
45066,The Mill on the Floss,George Eliot| Carol T. Christ,1960,W. W. Norton & Company,Language
37205,The Mill on the Floss,George Eliot ,2003,Penguin Books,Language
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley| William D. Danko,2017,Gallery Books,History and geography
14495,The Mind Parasites,Colin Wilson ,1990,Monkfish Book Publishing,Technology
45052,The Mini Zen Gardening Kit,Daniel Abdal-Hayy Moore ,2000,RP Minis,Literature
25653,The Minimalist Cooks at Home: Recipes That Give You More Flavor from Fewer Ingredients in Less Time,Mark Bittman ,1958,Broadway Books,Arts and recreation
29791,The Ministry of Special Cases,Nathan Englander ,2013,Knopf Publishing Group,Technology
14188,The Minority Report (Collected Stories of Philip K. Dick),Philip K. Dick ,2008,Citadel Press,Philosophy and psychology
22583,The Minority Report: 18 Classic Stories,Philip K. Dick| James Tiptree Jr.,2007,Citadel,Philosophy and psychology
